duelist_id,duelist,position,card_id,card,rate,card_url
24,High Mage Anubisius,26,599,Violent Rain,0.20%,https://yugioh-fm-db.pages.dev/cards/599
24,High Mage Anubisius,27,10,Blackland Fire Dragon,0.20%,https://yugioh-fm-db.pages.dev/cards/10
24,High Mage Anubisius,28,52,Hercules Beetle,1.56%,https://yugioh-fm-db.pages.dev/cards/52
24,High Mage Anubisius,29,55,Giant Flea,0.78%,https://yugioh-fm-db.pages.dev/cards/55
24,High Mage Anubisius,30,80,Uraby,0.20%,https://yugioh-fm-db.pages.dev/cards/80
24,High Mage Anubisius,31,597,Pale Beast,0.78%,https://yugioh-fm-db.pages.dev/cards/597
24,High Mage Anubisius,32,637,Trent,1.56%,https://yugioh-fm-db.pages.dev/cards/637
24,High Mage Anubisius,33,647,Hyosube,0.20%,https://yugioh-fm-db.pages.dev/cards/647
24,High Mage Anubisius,34,23,The Wicked Worm Beast,0.20%,https://yugioh-fm-db.pages.dev/cards/23
24,High Mage Anubisius,35,165,The Judgement Hand,0.20%,https://yugioh-fm-db.pages.dev/cards/165
24,High Mage Anubisius,36,225,Fiend Sword,0.20%,https://yugioh-fm-db.pages.dev/cards/225
24,High Mage Anubisius,37,363,Fairy's Gift,0.20%,https://yugioh-fm-db.pages.dev/cards/363
24,High Mage Anubisius,38,430,Water Magician,0.20%,https://yugioh-fm-db.pages.dev/cards/430
24,High Mage Anubisius,39,511,Bean Soldier,0.78%,https://yugioh-fm-db.pages.dev/cards/511
24,High Mage Anubisius,40,404,Tatsunootoshigo,0.78%,https://yugioh-fm-db.pages.dev/cards/404
24,High Mage Anubisius,41,543,Tongyo,0.20%,https://yugioh-fm-db.pages.dev/cards/543
24,High Mage Anubisius,42,550,Behegon,0.20%,https://yugioh-fm-db.pages.dev/cards/550
24,High Mage Anubisius,43,643,Disk Magician,0.20%,https://yugioh-fm-db.pages.dev/cards/643
24,High Mage Anubisius,44,25,Horn Imp,0.20%,https://yugioh-fm-db.pages.dev/cards/25
24,High Mage Anubisius,45,64,Tiger Axe,0.20%,https://yugioh-fm-db.pages.dev/cards/64
24,High Mage Anubisius,46,91,Mystic Horseman,0.78%,https://yugioh-fm-db.pages.dev/cards/91
24,High Mage Anubisius,47,115,Kamion Wizard,0.20%,https://yugioh-fm-db.pages.dev/cards/115
24,High Mage Anubisius,48,119,Trial of Nightmares,0.20%,https://yugioh-fm-db.pages.dev/cards/119
24,High Mage Anubisius,49,163,Lisark,0.78%,https://yugioh-fm-db.pages.dev/cards/163
24,High Mage Anubisius,50,164,Lord of Zemia,0.20%,https://yugioh-fm-db.pages.dev/cards/164
24,High Mage Anubisius,51,233,Dark Titan of Terror,0.20%,https://yugioh-fm-db.pages.dev/cards/233
24,High Mage Anubisius,52,272,Mavelus,0.20%,https://yugioh-fm-db.pages.dev/cards/272
24,High Mage Anubisius,53,291,Fireyarou,0.20%,https://yugioh-fm-db.pages.dev/cards/291
24,High Mage Anubisius,54,445,Guardian of the Sea,0.20%,https://yugioh-fm-db.pages.dev/cards/445
24,High Mage Anubisius,55,502,D. Human,0.20%,https://yugioh-fm-db.pages.dev/cards/502
24,High Mage Anubisius,56,514,Brave Scizzar,0.20%,https://yugioh-fm-db.pages.dev/cards/514
24,High Mage Anubisius,57,570,Trakadon,0.20%,https://yugioh-fm-db.pages.dev/cards/570
24,High Mage Anubisius,58,587,Mon Larvas,0.78%,https://yugioh-fm-db.pages.dev/cards/587
24,High Mage Anubisius,59,608,Shining Friendship,0.20%,https://yugioh-fm-db.pages.dev/cards/608
24,High Mage Anubisius,60,162,Tainted Wisdom,0.20%,https://yugioh-fm-db.pages.dev/cards/162
24,High Mage Anubisius,61,435,Water Girl,0.20%,https://yugioh-fm-db.pages.dev/cards/435
24,High Mage Anubisius,62,480,Kuwagata a,0.20%,https://yugioh-fm-db.pages.dev/cards/480
24,High Mage Anubisius,63,546,Wow Warrior,0.20%,https://yugioh-fm-db.pages.dev/cards/546
24,High Mage Anubisius,64,607,Great Bill,0.20%,https://yugioh-fm-db.pages.dev/cards/607
24,High Mage Anubisius,65,3,Hitotsu-me Giant,0.20%,https://yugioh-fm-db.pages.dev/cards/3
24,High Mage Anubisius,66,27,Beaver Warrior,0.78%,https://yugioh-fm-db.pages.dev/cards/27
24,High Mage Anubisius,67,30,Zombie Warrior,0.20%,https://yugioh-fm-db.pages.dev/cards/30
24,High Mage Anubisius,68,46,Griffore,0.78%,https://yugioh-fm-db.pages.dev/cards/46
24,High Mage Anubisius,69,49,Big Insect,0.78%,https://yugioh-fm-db.pages.dev/cards/49
24,High Mage Anubisius,70,53,Killer Needle,0.20%,https://yugioh-fm-db.pages.dev/cards/53
24,High Mage Anubisius,71,54,Gokibore,0.78%,https://yugioh-fm-db.pages.dev/cards/54
24,High Mage Anubisius,72,59,Mammoth Graveyard,0.20%,https://yugioh-fm-db.pages.dev/cards/59
24,High Mage Anubisius,73,61,Wolf,0.20%,https://yugioh-fm-db.pages.dev/cards/61
24,High Mage Anubisius,74,65,Silver Fang,0.20%,https://yugioh-fm-db.pages.dev/cards/65
24,High Mage Anubisius,75,109,Goddess with the Third Eye,0.20%,https://yugioh-fm-db.pages.dev/cards/109
24,High Mage Anubisius,76,112,That Which Feeds on Life,0.20%,https://yugioh-fm-db.pages.dev/cards/112
24,High Mage Anubisius,77,120,Dream Clown,0.20%,https://yugioh-fm-db.pages.dev/cards/120
24,High Mage Anubisius,78,132,The 13th Grave,0.20%,https://yugioh-fm-db.pages.dev/cards/132
24,High Mage Anubisius,79,169,Dark King of the Abyss,0.20%,https://yugioh-fm-db.pages.dev/cards/169
24,High Mage Anubisius,80,171,Big Eye,0.20%,https://yugioh-fm-db.pages.dev/cards/171
24,High Mage Anubisius,81,201,Frenzied Panda,0.20%,https://yugioh-fm-db.pages.dev/cards/201
24,High Mage Anubisius,82,241,Dark Assailant,0.20%,https://yugioh-fm-db.pages.dev/cards/241
24,High Mage Anubisius,83,248,Master & Expert,0.20%,https://yugioh-fm-db.pages.dev/cards/248
24,High Mage Anubisius,84,251,Enchanting Mermaid,0.20%,https://yugioh-fm-db.pages.dev/cards/251
24,High Mage Anubisius,85,256,Dimensional Warrior,0.20%,https://yugioh-fm-db.pages.dev/cards/256
24,High Mage Anubisius,86,284,Tao the Chanter,0.20%,https://yugioh-fm-db.pages.dev/cards/284
24,High Mage Anubisius,87,287,Ogre of the Black Shadow,0.78%,https://yugioh-fm-db.pages.dev/cards/287
24,High Mage Anubisius,88,294,Dragoness the Wicked Knight,0.20%,https://yugioh-fm-db.pages.dev/cards/294
24,High Mage Anubisius,89,299,Sonic Maid,0.20%,https://yugioh-fm-db.pages.dev/cards/299
24,High Mage Anubisius,90,354,Stuffed Animal,0.20%,https://yugioh-fm-db.pages.dev/cards/354
24,High Mage Anubisius,91,361,Flying Penguin,0.20%,https://yugioh-fm-db.pages.dev/cards/361
24,High Mage Anubisius,92,450,Kappa Avenger,0.20%,https://yugioh-fm-db.pages.dev/cards/450
24,High Mage Anubisius,93,457,Stone Ghost,0.20%,https://yugioh-fm-db.pages.dev/cards/457
24,High Mage Anubisius,94,552,Winged Dragon #2,0.20%,https://yugioh-fm-db.pages.dev/cards/552
24,High Mage Anubisius,95,561,Lesser Dragon,0.20%,https://yugioh-fm-db.pages.dev/cards/561
24,High Mage Anubisius,96,566,Yormungarde,0.20%,https://yugioh-fm-db.pages.dev/cards/566
24,High Mage Anubisius,97,567,Darkworld Thorns,0.20%,https://yugioh-fm-db.pages.dev/cards/567
24,High Mage Anubisius,98,535,Kamakiriman,0.20%,https://yugioh-fm-db.pages.dev/cards/535
24,High Mage Anubisius,99,76,Krokodilus,0.20%,https://yugioh-fm-db.pages.dev/cards/76
24,High Mage Anubisius,100,110,Hero of the East,0.20%,https://yugioh-fm-db.pages.dev/cards/110
24,High Mage Anubisius,101,138,Dragon Statue,0.20%,https://yugioh-fm-db.pages.dev/cards/138
24,High Mage Anubisius,102,246,One Who Hunts Souls,0.20%,https://yugioh-fm-db.pages.dev/cards/246
24,High Mage Anubisius,103,252,Nekogal #1,0.20%,https://yugioh-fm-db.pages.dev/cards/252
24,High Mage Anubisius,104,269,Versago the Destroyer,0.20%,https://yugioh-fm-db.pages.dev/cards/269
24,High Mage Anubisius,105,290,Moon Envoy,0.20%,https://yugioh-fm-db.pages.dev/cards/290
24,High Mage Anubisius,106,293,Masaki the Legendary Swordsman,0.20%,https://yugioh-fm-db.pages.dev/cards/293
24,High Mage Anubisius,107,384,Dark Rabbit,0.78%,https://yugioh-fm-db.pages.dev/cards/384
24,High Mage Anubisius,108,474,Sea Kamen,0.20%,https://yugioh-fm-db.pages.dev/cards/474
24,High Mage Anubisius,109,574,Witch of the Black Forest,0.20%,https://yugioh-fm-db.pages.dev/cards/574
24,High Mage Anubisius,110,576,Giant Scorpion of the Tundra,0.20%,https://yugioh-fm-db.pages.dev/cards/576
24,High Mage Anubisius,111,603,Fairy Dragon,0.20%,https://yugioh-fm-db.pages.dev/cards/603
24,High Mage Anubisius,112,616,Hourglass of Courage,0.20%,https://yugioh-fm-db.pages.dev/cards/616
24,High Mage Anubisius,113,219,Solitude,0.20%,https://yugioh-fm-db.pages.dev/cards/219
24,High Mage Anubisius,114,600,Key Mace #2,0.20%,https://yugioh-fm-db.pages.dev/cards/600
24,High Mage Anubisius,115,118,Supporter in the Shadows,0.20%,https://yugioh-fm-db.pages.dev/cards/118
24,High Mage Anubisius,116,140,Toad Master,0.20%,https://yugioh-fm-db.pages.dev/cards/140
24,High Mage Anubisius,117,181,Dark Shade,0.20%,https://yugioh-fm-db.pages.dev/cards/181
24,High Mage Anubisius,118,196,Arma Knight,0.20%,https://yugioh-fm-db.pages.dev/cards/196
24,High Mage Anubisius,119,236,Guardian of the Labyrinth,0.20%,https://yugioh-fm-db.pages.dev/cards/236
24,High Mage Anubisius,120,258,Beastking of the Swamps,0.20%,https://yugioh-fm-db.pages.dev/cards/258
24,High Mage Anubisius,121,259,Ancient Sorcerer,0.20%,https://yugioh-fm-db.pages.dev/cards/259
24,High Mage Anubisius,122,276,Ray & Temperature,0.20%,https://yugioh-fm-db.pages.dev/cards/276
24,High Mage Anubisius,123,406,Yaiba Robo,0.20%,https://yugioh-fm-db.pages.dev/cards/406
24,High Mage Anubisius,124,455,Barrel Rock,0.20%,https://yugioh-fm-db.pages.dev/cards/455
24,High Mage Anubisius,125,496,Wilmee,0.20%,https://yugioh-fm-db.pages.dev/cards/496
24,High Mage Anubisius,126,584,Binding Chain,0.20%,https://yugioh-fm-db.pages.dev/cards/584
24,High Mage Anubisius,127,620,Snakeyashi,0.20%,https://yugioh-fm-db.pages.dev/cards/620
24,High Mage Anubisius,128,560,Invader from Another Dimension,0.20%,https://yugioh-fm-db.pages.dev/cards/560
24,High Mage Anubisius,129,146,Temple of Skulls,0.20%,https://yugioh-fm-db.pages.dev/cards/146
24,High Mage Anubisius,130,153,Dokuroizo the Grim Reaper,0.20%,https://yugioh-fm-db.pages.dev/cards/153
24,High Mage Anubisius,131,220,Masked Sorcerer,0.20%,https://yugioh-fm-db.pages.dev/cards/220
24,High Mage Anubisius,132,235,Wodan the Resident of the Forest,0.20%,https://yugioh-fm-db.pages.dev/cards/235
24,High Mage Anubisius,133,414,Shovel Crusher,0.20%,https://yugioh-fm-db.pages.dev/cards/414
24,High Mage Anubisius,134,588,Living Vase,0.20%,https://yugioh-fm-db.pages.dev/cards/588
24,High Mage Anubisius,135,615,Armored Starfish,0.20%,https://yugioh-fm-db.pages.dev/cards/615
24,High Mage Anubisius,136,28,Rock Ogre Grotto #1,0.20%,https://yugioh-fm-db.pages.dev/cards/28
24,High Mage Anubisius,137,103,Job-change Mirror,0.20%,https://yugioh-fm-db.pages.dev/cards/103
24,High Mage Anubisius,138,231,Wood Clown,0.20%,https://yugioh-fm-db.pages.dev/cards/231
24,High Mage Anubisius,139,250,Hyo,0.20%,https://yugioh-fm-db.pages.dev/cards/250
24,High Mage Anubisius,140,257,Stone Armadiller,0.20%,https://yugioh-fm-db.pages.dev/cards/257
24,High Mage Anubisius,141,262,The Little Swordsman of Aile,0.20%,https://yugioh-fm-db.pages.dev/cards/262
24,High Mage Anubisius,142,280,Protector of the Throne,0.20%,https://yugioh-fm-db.pages.dev/cards/280
24,High Mage Anubisius,143,381,Toon Alligator,0.20%,https://yugioh-fm-db.pages.dev/cards/381
24,High Mage Anubisius,144,121,Sleeping Lion,0.20%,https://yugioh-fm-db.pages.dev/cards/121
24,High Mage Anubisius,145,141,Spiked Snail,0.20%,https://yugioh-fm-db.pages.dev/cards/141
24,High Mage Anubisius,146,172,Armaill,0.20%,https://yugioh-fm-db.pages.dev/cards/172
24,High Mage Anubisius,147,221,Kumootoko,0.20%,https://yugioh-fm-db.pages.dev/cards/221
24,High Mage Anubisius,148,263,Rock Ogre Grotto #2,0.20%,https://yugioh-fm-db.pages.dev/cards/263
24,High Mage Anubisius,149,296,One-eyed Shield Dragon,0.20%,https://yugioh-fm-db.pages.dev/cards/296
24,High Mage Anubisius,150,601,Tenderness,0.20%,https://yugioh-fm-db.pages.dev/cards/601
24,High Mage Anubisius,151,34,Saggi the Dark Clown,0.20%,https://yugioh-fm-db.pages.dev/cards/34
24,High Mage Anubisius,152,273,Ancient Tree of Enlightenment,0.20%,https://yugioh-fm-db.pages.dev/cards/273
24,High Mage Anubisius,153,288,Dark Artist,0.20%,https://yugioh-fm-db.pages.dev/cards/288
24,High Mage Anubisius,154,255,Prevent Rat,0.20%,https://yugioh-fm-db.pages.dev/cards/255
24,High Mage Anubisius,155,274,Green Phantom King,0.20%,https://yugioh-fm-db.pages.dev/cards/274
24,High Mage Anubisius,156,40,Dragon Piper,0.20%,https://yugioh-fm-db.pages.dev/cards/40
24,High Mage Anubisius,157,72,Cocoon of Evolution,0.20%,https://yugioh-fm-db.pages.dev/cards/72
24,High Mage Anubisius,158,304,Axe of Despair,1.17%,https://yugioh-fm-db.pages.dev/cards/304
24,High Mage Anubisius,159,305,Laser Cannon Armor,1.17%,https://yugioh-fm-db.pages.dev/cards/305
24,High Mage Anubisius,160,306,Insect Armor with Laser Cannon,1.17%,https://yugioh-fm-db.pages.dev/cards/306
24,High Mage Anubisius,161,308,Beast Fangs,3.52%,https://yugioh-fm-db.pages.dev/cards/308
24,High Mage Anubisius,162,310,Vile Germs,3.52%,https://yugioh-fm-db.pages.dev/cards/310
24,High Mage Anubisius,163,319,Mystical Moon,3.52%,https://yugioh-fm-db.pages.dev/cards/319
24,High Mage Anubisius,164,330,Forest,3.52%,https://yugioh-fm-db.pages.dev/cards/330
24,High Mage Anubisius,165,348,Swords of Revealing Light,1.17%,https://yugioh-fm-db.pages.dev/cards/348
24,High Mage Anubisius,166,672,Harpie's Feather Duster,1.17%,https://yugioh-fm-db.pages.dev/cards/672
24,High Mage Anubisius,167,678,Revival of Sennen Genjin,1.17%,https://yugioh-fm-db.pages.dev/cards/678
25,Mountain Mage,1,465,Punished Eagle,1.56%,https://yugioh-fm-db.pages.dev/cards/465
25,Mountain Mage,2,571,B. Dragon Jungle King,1.56%,https://yugioh-fm-db.pages.dev/cards/571
25,Mountain Mage,3,39,Curse of Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/39
25,Mountain Mage,4,383,Parrot Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/383
25,Mountain Mage,5,522,Monstrous Bird,1.56%,https://yugioh-fm-db.pages.dev/cards/522
25,Mountain Mage,6,424,Sky Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/424
25,Mountain Mage,7,458,Kaminari Attack,1.56%,https://yugioh-fm-db.pages.dev/cards/458
25,Mountain Mage,8,521,Skullbird,1.56%,https://yugioh-fm-db.pages.dev/cards/521
25,Mountain Mage,9,577,Crow Goblin,1.56%,https://yugioh-fm-db.pages.dev/cards/577
25,Mountain Mage,10,464,Wing Eagle,1.56%,https://yugioh-fm-db.pages.dev/cards/464
25,Mountain Mage,11,491,Peacock,1.56%,https://yugioh-fm-db.pages.dev/cards/491
25,Mountain Mage,12,555,Tyhone #2,1.56%,https://yugioh-fm-db.pages.dev/cards/555
25,Mountain Mage,13,94,Crawling Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/94
25,Mountain Mage,14,357,Yamadron,1.56%,https://yugioh-fm-db.pages.dev/cards/357
25,Mountain Mage,15,425,Thunder Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/425
25,Mountain Mage,16,636,Blue-winged Crown,1.56%,https://yugioh-fm-db.pages.dev/cards/636
25,Mountain Mage,17,466,Skull Red Bird,1.56%,https://yugioh-fm-db.pages.dev/cards/466
25,Mountain Mage,18,10,Blackland Fire Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/10
25,Mountain Mage,19,31,Koumori Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/31
25,Mountain Mage,20,125,Faith Bird,1.56%,https://yugioh-fm-db.pages.dev/cards/125
25,Mountain Mage,21,168,Darkfire Dragon,3.13%,https://yugioh-fm-db.pages.dev/cards/168
25,Mountain Mage,22,462,The Immortal of Thunder,1.56%,https://yugioh-fm-db.pages.dev/cards/462
25,Mountain Mage,23,581,Takuhee,1.56%,https://yugioh-fm-db.pages.dev/cards/581
25,Mountain Mage,24,7,Winged Dragon #1,1.56%,https://yugioh-fm-db.pages.dev/cards/7
25,Mountain Mage,25,117,Spirit of the Books,1.56%,https://yugioh-fm-db.pages.dev/cards/117
25,Mountain Mage,26,460,Bolt Escargot,1.56%,https://yugioh-fm-db.pages.dev/cards/460
25,Mountain Mage,27,62,Harpie Lady,1.56%,https://yugioh-fm-db.pages.dev/cards/62
25,Mountain Mage,28,272,Mavelus,1.56%,https://yugioh-fm-db.pages.dev/cards/272
25,Mountain Mage,29,595,Fiend Refrection #1,1.56%,https://yugioh-fm-db.pages.dev/cards/595
25,Mountain Mage,30,4,Baby Dragon,1.17%,https://yugioh-fm-db.pages.dev/cards/4
25,Mountain Mage,31,13,Tyhone,1.56%,https://yugioh-fm-db.pages.dev/cards/13
25,Mountain Mage,32,294,Dragoness the Wicked Knight,3.13%,https://yugioh-fm-db.pages.dev/cards/294
25,Mountain Mage,33,459,Tripwire Beast,1.56%,https://yugioh-fm-db.pages.dev/cards/459
25,Mountain Mage,34,468,Queen Bird,1.56%,https://yugioh-fm-db.pages.dev/cards/468
25,Mountain Mage,35,552,Winged Dragon #2,1.56%,https://yugioh-fm-db.pages.dev/cards/552
25,Mountain Mage,36,561,Lesser Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/561
25,Mountain Mage,37,186,Fiend Refrection #2,1.56%,https://yugioh-fm-db.pages.dev/cards/186
25,Mountain Mage,38,461,Bolt Penguin,1.56%,https://yugioh-fm-db.pages.dev/cards/461
25,Mountain Mage,39,603,Fairy Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/603
25,Mountain Mage,40,45,Oscillo Hero #2,1.17%,https://yugioh-fm-db.pages.dev/cards/45
25,Mountain Mage,41,122,Yamatano Dragon Scroll,1.56%,https://yugioh-fm-db.pages.dev/cards/122
25,Mountain Mage,42,298,Wicked Dragon with the Ersatz Head,1.56%,https://yugioh-fm-db.pages.dev/cards/298
25,Mountain Mage,43,538,Niwatori,1.56%,https://yugioh-fm-db.pages.dev/cards/538
25,Mountain Mage,44,610,Electric Lizard,1.56%,https://yugioh-fm-db.pages.dev/cards/610
25,Mountain Mage,45,300,Kurama,1.56%,https://yugioh-fm-db.pages.dev/cards/300
25,Mountain Mage,46,463,Electric Snake,1.56%,https://yugioh-fm-db.pages.dev/cards/463
25,Mountain Mage,47,604,Obese Marmot of Nefariousness,3.13%,https://yugioh-fm-db.pages.dev/cards/604
25,Mountain Mage,48,296,One-eyed Shield Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/296
25,Mountain Mage,49,320,Stop Defense,3.13%,https://yugioh-fm-db.pages.dev/cards/320
25,Mountain Mage,50,329,Dragon Capture Jar,5.86%,https://yugioh-fm-db.pages.dev/cards/329
25,Mountain Mage,51,332,Mountain,7.81%,https://yugioh-fm-db.pages.dev/cards/332
25,Mountain Mage,52,348,Swords of Revealing Light,1.95%,https://yugioh-fm-db.pages.dev/cards/348
25,Mountain Mage,53,691,Revived of Serpent Night Dragon,2.34%,https://yugioh-fm-db.pages.dev/cards/691
26,High Mage Atenza,1,713,Meteor B. Dragon,0.05%,https://yugioh-fm-db.pages.dev/cards/713
26,High Mage Atenza,2,217,B. Skull Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/217
26,High Mage Atenza,3,613,Twin-headed Thunder Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/613
26,High Mage Atenza,4,37,Gaia the Dragon Champion,1.56%,https://yugioh-fm-db.pages.dev/cards/37
26,High Mage Atenza,5,371,Sanga of the Thunder,1.56%,https://yugioh-fm-db.pages.dev/cards/371
26,High Mage Atenza,6,358,Seiyaryu,1.56%,https://yugioh-fm-db.pages.dev/cards/358
26,High Mage Atenza,7,69,Thousand Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/69
26,High Mage Atenza,8,706,Serpent Night Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/706
26,High Mage Atenza,9,427,Kaiser Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/427
26,High Mage Atenza,10,467,Crimson Sunbird,1.56%,https://yugioh-fm-db.pages.dev/cards/467
26,High Mage Atenza,11,711,Mikazukinoyaiba,1.56%,https://yugioh-fm-db.pages.dev/cards/711
26,High Mage Atenza,12,465,Punished Eagle,1.56%,https://yugioh-fm-db.pages.dev/cards/465
26,High Mage Atenza,13,571,B. Dragon Jungle King,1.56%,https://yugioh-fm-db.pages.dev/cards/571
26,High Mage Atenza,14,39,Curse of Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/39
26,High Mage Atenza,15,383,Parrot Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/383
26,High Mage Atenza,16,386,Harpie's Pet Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/386
26,High Mage Atenza,17,522,Monstrous Bird,1.56%,https://yugioh-fm-db.pages.dev/cards/522
26,High Mage Atenza,18,551,Dark Elf,0.29%,https://yugioh-fm-db.pages.dev/cards/551
26,High Mage Atenza,19,63,Harpie Lady Sisters,1.56%,https://yugioh-fm-db.pages.dev/cards/63
26,High Mage Atenza,20,424,Sky Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/424
26,High Mage Atenza,21,458,Kaminari Attack,1.56%,https://yugioh-fm-db.pages.dev/cards/458
26,High Mage Atenza,22,521,Skullbird,1.56%,https://yugioh-fm-db.pages.dev/cards/521
26,High Mage Atenza,23,532,Gemini Elf,0.29%,https://yugioh-fm-db.pages.dev/cards/532
26,High Mage Atenza,24,415,Mechanicalchacer,0.59%,https://yugioh-fm-db.pages.dev/cards/415
26,High Mage Atenza,25,577,Crow Goblin,1.56%,https://yugioh-fm-db.pages.dev/cards/577
26,High Mage Atenza,26,379,La Jinn the Mystical Genie,0.29%,https://yugioh-fm-db.pages.dev/cards/379
26,High Mage Atenza,27,440,7 Colored Fish,0.59%,https://yugioh-fm-db.pages.dev/cards/440
26,High Mage Atenza,28,447,Giant Red Seasnake,0.59%,https://yugioh-fm-db.pages.dev/cards/447
26,High Mage Atenza,29,464,Wing Eagle,1.56%,https://yugioh-fm-db.pages.dev/cards/464
26,High Mage Atenza,30,523,The Bistro Butcher,0.29%,https://yugioh-fm-db.pages.dev/cards/523
26,High Mage Atenza,31,712,Meteor Dragon,0.05%,https://yugioh-fm-db.pages.dev/cards/712
26,High Mage Atenza,32,26,Battle Ox,0.59%,https://yugioh-fm-db.pages.dev/cards/26
26,High Mage Atenza,33,491,Peacock,1.56%,https://yugioh-fm-db.pages.dev/cards/491
26,High Mage Atenza,34,555,Tyhone #2,0.59%,https://yugioh-fm-db.pages.dev/cards/555
26,High Mage Atenza,35,32,Two-headed King Rex,0.29%,https://yugioh-fm-db.pages.dev/cards/32
26,High Mage Atenza,36,44,Rogue Doll,0.59%,https://yugioh-fm-db.pages.dev/cards/44
26,High Mage Atenza,37,60,Great White,0.29%,https://yugioh-fm-db.pages.dev/cards/60
26,High Mage Atenza,38,81,Crawling Dragon #2,0.29%,https://yugioh-fm-db.pages.dev/cards/81
26,High Mage Atenza,39,94,Crawling Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/94
26,High Mage Atenza,40,234,Beautiful Headhuntress,0.29%,https://yugioh-fm-db.pages.dev/cards/234
26,High Mage Atenza,41,377,Ryu-kishin Powered,0.29%,https://yugioh-fm-db.pages.dev/cards/377
26,High Mage Atenza,42,425,Thunder Dragon,1.56%,https://yugioh-fm-db.pages.dev/cards/425
26,High Mage Atenza,43,507,Crazy Fish,0.29%,https://yugioh-fm-db.pages.dev/cards/507
